movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt5577492,The Valley of the Rats,2017,80.0,Thriller,7.2,19
tt5577494,Clemency,2019,113.0,Drama,5.1,100
tt5577742,Clinical,2017,104.0,"Horror,Thriller",5.1,5156
tt5578028,My Friend Larry Gus,2016,87.0,"Biography,Documentary,Music",7.0,32
tt5578056,Tevanik,2014,81.0,"Drama,War",6.8,15
tt5578150,Amanda & Jack Go Glamping,2017,94.0,"Comedy,Drama,Romance",4.4,491
tt5578250,Hunter and the Hunted,2016,95.0,"Action,Drama,Thriller",7.8,5
tt5578538,Spookers,2017,90.0,Documentary,6.2,161
tt5578604,Vikes,2017,86.0,"Comedy,Romance",5.6,57
tt5578722,Once Again,2016,122.0,"Drama,Family,Romance",7.3,72
tt5578802,Las novias del diablo,2016,87.0,"Adventure,Horror,Thriller",5.8,10
tt5578908,Mignon Mossie van Wyk,2016,99.0,Drama,6.4,44
tt5579356,Dogged,2017,116.0,Horror,3.0,192
tt5579428,Honky Tonk Heaven: Legend of the Broken Spoke,2016,75.0,"Documentary,Music",8.1,10
tt5579442,Robert Klein Still Can't Stop His Leg,2016,94.0,"Comedy,Documentary",7.5,28
tt5579650,Three Wise Cousins,2016,89.0,"Comedy,Romance",7.1,136
tt5579684,"Zenin, Kataomoi",2016,123.0,"Drama,Romance",7.6,9
tt5579976,Provenance,2017,93.0,Drama,8.2,41
tt5579982,Apple of My Eye,2017,84.0,Family,5.6,275
tt5580036,"I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668
tt5580084,Istanbul Notes,2016,70.0,"Documentary,Music",7.8,14
tt5580130,Dope Fiend,2017,91.0,"Crime,Drama",5.7,56
tt5580250,Death by a Thousand Cuts,2016,73.0,Documentary,8.7,19
tt5580252,The Mad Whale,2017,99.0,"Drama,Thriller",7.4,46
tt5580266,The Hate U Give,2018,133.0,"Crime,Drama",7.3,17583
tt5580390,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112
tt5580392,Amateur,2018,96.0,"Drama,Sport",5.9,2774
tt5580516,Like Cotton Twines,2016,96.0,Drama,7.3,41
tt5580536,Arsenal,2017,97.0,"Action,Crime,Thriller",4.0,3513
tt5580602,Inheritance,2017,90.0,"Drama,Horror,Mystery",3.6,284
tt5580778,Saawan,2016,137.0,"Drama,Thriller",8.1,30
tt5581080,Donna Haraway: Story Telling for Earthly Survival,2016,81.0,Documentary,7.6,67
tt5581120,Train Set,2018,96.0,"Comedy,Drama,Romance",7.1,26
tt5581284,All About Me,2018,100.0,"Biography,Comedy,Drama",7.8,1119
tt5581384,A Revolution in Four Seasons,2016,87.0,Documentary,8.2,12
tt5581630,Jendral Soedirman,2015,126.0,"Action,Biography,Drama",7.3,24
tt5581736,Golosa bolshoy strany,2016,89.0,Musical,4.4,37
tt5581752,Ulysses: A Dark Odyssey,2018,110.0,"Action,Crime,Drama",8.5,1478
tt5581790,Jessie,2016,123.0,"Drama,Romance",6.5,11
tt5582176,School of the Living Dead,2015,87.0,Comedy,6.4,5
tt5582306,Kaiju Mono,2016,93.0,"Action,Comedy",5.3,31
tt5582336,Ishq Positive,2016,103.0,"Comedy,Music,Romance",7.0,42
tt5582430,Y,2017,106.0,Thriller,6.4,69
tt5582566,Redemption Way,2017,90.0,Drama,7.5,15
tt5582572,Home by Now,2016,123.0,Drama,6.2,8
tt5582600,It's Time to Love,2013,118.0,Drama,6.3,9
tt5582698,Not Black Enough,2017,83.0,Documentary,7.6,23
tt5582730,The Last Lennon Interview,2015,23.0,Documentary,6.2,6
tt5582876,In the Name of Ben Hur,2016,89.0,Action,2.7,737
tt5583554,Harmony,2018,90.0,"Fantasy,Romance,Thriller",7.8,29
tt5583930,NFG the Movie,2016,91.0,"Comedy,Documentary",4.2,230
tt5584140,Once Upon a Time... Indianerland,2017,97.0,Drama,6.6,129
tt5584176,Happy Burnout,2017,90.0,Comedy,5.4,494
tt5584426,Ishtakamya,2016,134.0,"Drama,Romance",6.1,43
tt5584506,Run,2016,110.0,"Action,Drama,Romance",5.5,39
tt5584612,Cinema My Darling,2016,152.0,Drama,6.0,8
tt5584718,A Piece of Me: An Everyday Story,2016,88.0,Drama,8.3,6
tt5584732,Cold Hell,2017,92.0,"Action,Horror,Thriller",6.5,1058
tt5584756,Mademoiselle Paradis,2017,97.0,"Drama,History",6.5,455
tt5584778,Ramasakkani Rakumarudu,2016,123.0,"Comedy,Drama,Family",4.8,6
tt5584782,Seventeen,2017,104.0,Drama,6.7,264
tt5584796,Tehran Taboo,2017,96.0,"Animation,Drama",7.0,2429
tt5584832,Behind the Fear,2016,94.0,Documentary,6.2,6
tt5584852,Ugly,2017,92.0,Drama,5.7,81
tt5585374,1st Sem,2016,90.0,"Comedy,Drama",9.1,26
tt5585580,Trench,2018,90.0,"Comedy,Thriller",5.8,8
tt5585662,The Domicile,2017,82.0,Horror,2.6,72
tt5585826,Pop in Q,2016,95.0,"Adventure,Animation,Fantasy",4.9,21
tt5585900,Catacomba,2016,70.0,Horror,3.8,63
tt5585946,Sprakeloos,2017,100.0,Drama,6.8,170
tt5586052,The Invisibles,2017,110.0,"Biography,Drama,History",7.2,755
tt5586300,Kiyidakiler,2016,70.0,Drama,5.1,23
tt5586310,Tarla,2015,85.0,Drama,5.1,48
tt5586318,Benim kendi hayatim,2016,149.0,Drama,7.6,5
tt5586322,Sakaling hindi makarating,2016,90.0,"Adventure,Drama,Romance",7.5,37
tt5586362,The Maus,2017,90.0,"Drama,Fantasy,Horror",4.3,1391
tt5586830,Revisions,2016,85.0,"Comedy,Drama",8.7,15
tt5586914,Mood of the Day,2016,103.0,"Comedy,Romance",6.7,620
tt5587022,Karaoke Crazies,2016,106.0,"Crime,Drama,Fantasy",6.6,58
tt5588118,Blue Hollywood,2017,82.0,"Comedy,Drama,Romance",6.1,15
tt5588280,90 Years of PAOK: Nostalgia for the Future,2016,102.0,Documentary,8.6,73
tt5588328,Siyah karga,2016,98.0,Drama,5.0,77
tt5588416,2Eleven,2015,107.0,Action,6.4,71
tt5588506,Kasap havasi,2015,103.0,Drama,5.7,132
tt5588558,Son Kuslar,2016,90.0,Drama,6.3,35
tt5588566,Black Petunia,2016,85.0,"Drama,Mystery,Sci-Fi",6.9,9
tt5588618,Aloha from Lavaland,2016,55.0,Documentary,8.5,6
tt5588666,Mextilo: Memoria De La Moda Mexicana,2014,64.0,Documentary,8.6,8
tt5588786,SheChotic,2018,93.0,"Drama,Horror,Mystery",2.7,61
tt5588850,Chris Brown: Welcome to My Life,2017,80.0,Documentary,5.8,888
tt5589158,The Songs We Sang,2015,128.0,"Documentary,History,Music",8.4,14
tt5589314,#Twerkumentary,2016,60.0,Documentary,7.7,7
tt5589362,One Last Night,2018,84.0,"Comedy,Romance",7.8,16
tt5589660,Pinky Beauty Parlour,2016,130.0,Drama,8.5,32
tt5589768,Soof 2,2016,100.0,"Comedy,Romance",6.0,1133
tt5589816,Het Verlangen,2017,90.0,Drama,5.9,459
tt5590026,Slambook,2015,137.0,Romance,8.0,31
tt5590712,Tramontane,2016,105.0,Drama,6.7,252
tt5590718,All This Panic,2016,79.0,Documentary,6.7,328
tt5590890,The Devil's Horn,2016,86.0,Documentary,6.0,44
tt5591022,"The Real Adam Smith, a Personal Exploration by Johan Norberg",2016,56.0,Documentary,7.8,11
tt5591236,The Smart Studios Story,2016,89.0,Documentary,7.5,22
tt5591278,Yerma: Barren,2017,89.0,Drama,8.9,257
tt5591342,The Return,2016,84.0,Documentary,6.6,42
tt5591394,To Tell the Truth,2012,114.0,Documentary,7.9,17
tt5591458,The Legend of Chupacabras,2016,81.0,"Action,Adventure,Animation",4.9,168
tt5591540,We Used to Be Cool,2016,96.0,Comedy,6.2,323
tt5591666,The Domestics,2018,95.0,"Action,Horror,Sci-Fi",5.7,6387
tt5591746,Abortion: Stories Women Tell,2016,92.0,Documentary,7.2,167
tt5591786,Chervonyi,2017,110.0,"Biography,Drama,History",7.3,730
tt5591822,Savannah Sunrise,2016,88.0,"Comedy,Family",6.1,140
tt5591834,Still River,2018,129.0,Drama,6.1,71
tt5591954,Live a Little,2017,75.0,"Crime,Drama,Mystery",7.8,27
tt5592104,The Exam,2015,45.0,"Documentary,Drama",4.4,8
tt5592228,Northern Lights,2016,54.0,Drama,8.1,17
tt5592248,The Beguiled,2017,93.0,"Drama,Thriller",6.3,42773
tt5592256,Turbulence,2016,120.0,"Action,Drama,Thriller",5.3,249
tt5592444,Eldorado XXI,2016,125.0,Documentary,6.2,94
tt5592578,DIY Country,2016,81.0,Documentary,7.1,12
tt5592768,Moonam Naal Njayarazhcha,2016,119.0,Drama,6.2,13
tt5592796,Driven,2018,108.0,"Biography,Drama,Thriller",6.6,118
tt5592878,Errementari,2017,98.0,"Fantasy,Horror",6.4,6099
tt5592976,"Wall of Death, and All That",2016,62.0,"Biography,Documentary",7.7,13
tt5593008,Nuts,2016,104.0,"Action,Comedy,Drama",6.5,93
tt5593306,Hinder,2016,73.0,"Comedy,Documentary,Drama",6.5,13
tt5593384,Truth and Justice,2019,165.0,Drama,9.3,1220
tt5593416,Peach Girl,2017,116.0,Romance,6.5,306
tt5593418,I giganti del bene,2016,52.0,Documentary,6.7,30
tt5593526,The Apology,2016,104.0,Documentary,5.5,162
tt5593770,"São Sebastião do Rio de Janeiro, a Formação de uma Cidade",2016,93.0,Documentary,6.9,16
tt5593924,Onkel Wanja,2017,134.0,Drama,6.5,10
tt5594126,Golden Genes,2016,90.0,"Biography,Documentary,History",7.8,8
tt5594352,La Palabra de Pablo,2018,84.0,Drama,6.5,41
tt5594412,Once There Was a Girl,2016,75.0,Drama,9.0,26
tt5594444,Attack of the Southern Fried Zombies,2017,83.0,"Action,Comedy,Horror",4.4,461
tt5594608,The Memory of Fish,2016,54.0,"Biography,Documentary,History",7.8,13
tt5594648,Callshop Istanbul,2015,98.0,Documentary,6.8,11
tt5594898,About a Donkey,2018,77.0,"Comedy,Drama",8.4,23
tt5594956,The Guardian,2016,72.0,"Action,Mystery,Sci-Fi",6.7,19
tt5594968,Hav Faith,2016,125.0,"Drama,Family",6.0,12
tt5594970,Warwick,2016,70.0,Drama,4.3,64
tt5595032,You and Me,2016,90.0,Documentary,8.1,16
tt5595168,Kingsglaive: Final Fantasy XV,2016,110.0,"Action,Adventure,Animation",6.8,18387
tt5595240,Kaptaan,2016,142.0,"Comedy,Drama,Family",6.5,174
tt5595416,Lukamari,2016,125.0,"Comedy,Crime",7.6,76
tt5595422,Who We Were,2016,80.0,Documentary,7.3,48
tt5596034,The Bomb,2016,55.0,Music,6.6,378
tt5596074,Zakroy glaza,2016,101.0,"Drama,Fantasy",4.2,5
tt5596104,The Ashram,2018,85.0,"Drama,Fantasy,Mystery",5.2,573
tt5596278,Michael Myers: Absolute Evil,2016,93.0,Horror,6.6,29
tt5596336,Dual Mania,2019,100.0,Thriller,8.6,7
tt5596352,Huo guo ying xiong,2016,94.0,Thriller,6.6,1047
tt5596528,Hu Die Gong Mu,2016,95.0,"Fantasy,Horror,Mystery",5.4,13
tt5596632,Joan Rivers: Exit Laughing,2016,56.0,Documentary,7.0,10
tt5596962,Jahilya,2018,94.0,Drama,5.0,21
tt5597012,Spirit Unforgettable,2016,86.0,Documentary,8.4,38
tt5597162,Groove,2017,87.0,"Drama,Music,Musical",8.4,10
tt5597198,Punjab Nahi Jaungi,2017,159.0,"Comedy,Romance",7.5,1960
tt5597202,Savitri,2016,128.0,"Comedy,Drama,Family",5.8,60
tt5597222,Narathan,2016,140.0,"Comedy,Romance",2.6,36
tt5597254,Phil Mendrix,2015,70.0,"Biography,Documentary",7.3,14
tt5597408,Time Renegades,2016,107.0,"Fantasy,Romance,Thriller",6.9,758
tt5597452,Idavappathi,2016,115.0,"Drama,Romance",4.1,10
tt5597792,Attack,2016,158.0,"Action,Crime,Thriller",8.4,610
tt5597852,Hello Naan Pei Pesuren,2016,110.0,"Comedy,Horror",4.2,75
tt5597946,Last Call for Nowhere,2016,90.0,Comedy,5.7,1014
tt5598084,Adaption,2017,75.0,"Comedy,Drama,Romance",7.4,5
tt5598100,Patients,2016,110.0,"Comedy,Drama",7.3,1417
tt5598102,Faces Places,2017,94.0,Documentary,7.9,8261
tt5598110,In the Shadow of Iris,2016,99.0,Thriller,6.1,2443
tt5598160,Montparnasse Bienvenüe,2017,97.0,Drama,6.6,1831
tt5598172,If I were a boy,2017,95.0,Comedy,4.9,1049
tt5598206,Command and Control,2016,92.0,"Documentary,History",7.3,668
tt5598212,Midsummer in Newtown,2016,81.0,Documentary,6.6,27
tt5598216,Team Foxcatcher,2016,90.0,"Biography,Crime,Documentary",7.3,3916
tt5598224,Win!,2016,104.0,Documentary,7.7,18
tt5598234,Bowie: The Man Who Changed the World,2016,85.0,"Biography,Documentary,Music",5.3,961
tt5598246,The Forest Whispers,2016,118.0,"Fantasy,Horror,Mystery",7.8,8
tt5598292,Polaroid,2019,88.0,"Drama,Horror,Thriller",5.2,2408
tt5598320,One Day I'll Leave,2015,100.0,"Comedy,Drama,Romance",4.8,55
tt5598578,Baa Baaa Black Sheep,2018,103.0,"Action,Comedy,Crime",7.0,37
tt5598750,Regissören: En film om Mai Zetterling,2015,59.0,Documentary,6.5,6
tt5598764,Kattappanayile Rithwik Roshan,2016,140.0,Comedy,7.2,1022
tt5599016,Shui zhai wo shang pu de xiong di,2016,96.0,"Drama,Romance",4.7,34
tt5599140,Who Will Save the Roses?,2017,103.0,Drama,6.1,67
tt5599332,Red Summer,2017,89.0,Horror,5.4,74
tt5599520,Night School,2016,85.0,Documentary,7.2,112
tt5599536,Lathe Joshi,2016,104.0,Drama,9.1,74
tt5599692,Clash,2016,97.0,"Drama,Thriller,War",7.5,4051
tt5599702,Kizkaçiran,2016,95.0,Comedy,4.1,119
tt5599818,Ember,2016,115.0,Drama,6.5,1171
tt5599826,91.1,2016,108.0,"Comedy,Drama",6.2,200
tt5599876,Paul Mooney: A Piece of My Mind - Godbless America,2014,86.0,Comedy,7.4,31
tt5599880,Bambaska,2016,100.0,Romance,4.0,24
tt5599906,Ifrit'in Diyeti: Cinnia,2016,97.0,Horror,4.6,82
tt5599916,Ates,2016,88.0,"Action,Drama,Romance",6.1,137
tt5599970,Mercy Street,2016,74.0,"Animation,Family",7.4,16
tt5600326,C'est tout pour moi,2017,99.0,Comedy,6.2,300
tt5600444,Rookie Chef,2016,119.0,Comedy,3.3,26
tt5600678,Find This Dumb Little Bitch and Throw Her Into a River,2017,87.0,Drama,6.9,223
tt5600714,Laal Rang,2016,147.0,"Action,Crime,Drama",8.1,3622
tt5601210,Ainda Não Acabámos: Como Se Fosse Uma Carta,2016,50.0,Documentary,9.0,5
tt5601424,Tattoo Girls,2018,104.0,Documentary,8.6,283
tt5601792,The Meanest Man in Texas,2017,105.0,"Biography,Drama,History",8.6,78
tt5601862,Un paradis pour tous,2016,76.0,Comedy,5.1,14
tt5602204,Blurred Lines: Inside the Art World,2017,84.0,Documentary,6.3,263
tt5602510,Lala Begum,2016,58.0,"Drama,Thriller",7.1,16
tt5602872,Snuff,2016,45.0,"Comedy,Horror",7.5,11
tt5603022,Love in Vain,2015,98.0,Romance,3.6,9
tt5603256,Wie Männer über Frauen reden,2016,89.0,"Comedy,Romance",4.8,237
tt5603412,Kung Fu Style,2015,90.0,Animation,5.2,6
tt5603596,Ancient Secrets of Essential Oils,2016,78.0,Documentary,5.5,6
tt5603976,Killer Campout,2017,86.0,Horror,5.9,27
tt5604002,"M. Pearls, A.A.L. The Movie",2017,88.0,Drama,9.0,6
tt5604282,Pist,2015,101.0,"Comedy,Horror",2.4,425
tt5604446,Mazurkas,2016,60.0,"Drama,Romance",8.7,10
tt5604510,The Days That Confused,2016,105.0,"Comedy,Drama",6.3,679
tt5604902,Deadman Standing,2018,92.0,"Biography,Thriller,Western",5.4,151
tt5605076,Andover,2018,91.0,"Comedy,Drama,Romance",5.9,3533
tt5605580,Je pan kahish e sachuj kahish,2016,104.0,Thriller,6.8,9
tt5605728,A Luneta do Tempo,2014,99.0,"Drama,Musical,Western",6.5,71
tt5605730,Cabaret,2019,95.0,"Drama,Musical,Thriller",3.6,117
tt5605786,184,2016,40.0,Documentary,8.6,5
tt5605812,Overruled,2016,58.0,Documentary,7.7,7
tt5605834,The Objects of Love,2016,115.0,Drama,7.0,45
tt5606132,IDI: Inspector Dawood Ibrahim,2016,127.0,"Action,Comedy,Thriller",4.6,308
tt5606148,Sundul Gan: The Story of Kaskus,2016,89.0,"Biography,Comedy,Drama",8.5,28
tt5606268,Mimosas,2016,96.0,Drama,6.4,621
tt5606538,Confidential Assignment,2017,125.0,Action,6.5,1828
tt5606614,Wang Mao,2014,92.0,Drama,6.9,91
tt5606616,Riverhead,2016,89.0,"Crime,Drama",5.5,75
tt5606742,Ozark Sharks,2016,88.0,"Action,Adventure,Comedy",3.6,682
tt5606986,"Onneli, Anneli ja Salaperäinen muukalainen",2017,75.0,Family,5.9,41
tt5607028,Fullmetal Alchemist,2017,135.0,"Action,Adventure,Fantasy",5.8,17256
tt5607096,"Juliet, Naked",2018,97.0,"Comedy,Drama,Music",6.6,11247
tt5607290,Transmutation,2018,83.0,Documentary,9.2,10
tt5607684,Cine a ucis Craciunul?,2017,100.0,Drama,8.0,10
tt5607714,On Body and Soul,2017,116.0,"Drama,Fantasy,Mystery",7.6,18985
tt5607782,The Covenant,2017,90.0,Horror,5.2,1359
tt5607810,Brand New Old Love,2018,97.0,"Comedy,Drama,Romance",5.8,10
tt5607934,Borderland Blues,2016,73.0,Documentary,7.5,19
tt5608000,Boyne Falls,2018,84.0,Thriller,6.2,409
tt5608972,Bir Baba Hindu,2016,112.0,"Action,Adventure,Comedy",3.4,1970
tt5609168,Moderation,2016,149.0,Horror,4.5,15
tt5609302,The Mobfathers,2016,94.0,"Comedy,Crime",5.6,386
tt5609488,Imagine Dragons: Smoke + Mirrors Live,2016,96.0,Music,8.7,52
tt5609554,Tubérculo Presidente,2016,101.0,Comedy,6.9,36
tt5609672,Luis,2017,98.0,Drama,7.3,29
tt5609734,Bye Bye Germany,2017,102.0,"Comedy,Drama,War",6.5,983
tt5610172,Once Upon a Time in Amritsar,2016,115.0,Drama,6.0,46
tt5610220,Khaemae Mein Matt Jhankain,2016,45.0,Fantasy,8.4,7
tt5610316,Good Luck Soup,2016,70.0,Documentary,8.7,6
tt5610362,Eastern Business,2016,87.0,"Comedy,Drama",7.6,564
tt5610388,Land Grab,2016,76.0,Documentary,7.6,18
tt5610554,Tully,2018,95.0,"Comedy,Drama,Mystery",7.0,41199
tt5610626,Dragonheart: Battle for the Heartfire,2017,98.0,Fantasy,5.3,1636
tt5610746,Lost Creek,2016,92.0,"Drama,Fantasy,Horror",5.6,94
tt5610950,Enter the Fire,2018,76.0,Action,7.0,116
tt5610972,#Hommes: True Story of the Thieves' World,2015,134.0,Documentary,8.5,6
tt5611112,El Paletero,2016,108.0,"Action,Adventure,Western",7.5,52
tt5611140,Salvage,2015,92.0,"Drama,Horror",7.8,13
tt5611256,My Hysteria in the cinema,2015,64.0,"Biography,Comedy,Documentary",7.2,5
tt5611258,"Maybe Desert, Perhaps Universe",2015,98.0,Documentary,7.4,8
tt5611404,Elements of Matter,2018,97.0,"Comedy,Family,Romance",4.1,52
tt5611416,Pa.Va,2016,122.0,"Comedy,Fantasy",5.5,59
tt5611424,From Jennifer,2017,85.0,"Comedy,Horror,Thriller",5.4,69
tt5611432,Ascension,2018,86.0,"Horror,Sci-Fi,Thriller",8.5,59
tt5611648,Joker,2016,130.0,"Comedy,Drama",8.5,2451
tt5611824,Therapie,2016,117.0,"Drama,Mystery,Thriller",6.6,38
tt5611958,Ada for Mayor,2016,88.0,Documentary,7.0,84
tt5612148,#WszystkoGra,2016,90.0,"Comedy,Musical",4.1,109
tt5612156,An Almost Perfect Country,2016,92.0,Comedy,6.0,412
tt5612162,El Encuentro,2017,85.0,Drama,7.1,20
tt5612182,Walk Away from Love,2017,90.0,Romance,6.2,24
tt5612326,Durak,2016,93.0,Thriller,5.2,58
tt5612402,Hudugaru,2011,148.0,"Action,Drama",7.5,116
tt5612426,Centaur,2017,89.0,Drama,6.7,265
tt5612478,Whistleblower,2016,85.0,"Crime,Drama,Thriller",7.6,7
tt5612554,Dhogs,2017,85.0,"Comedy,Crime,Drama",6.0,194
tt5612560,Elemento,2016,80.0,Horror,5.6,11
tt5612564,Imitation Girl,2017,84.0,"Drama,Sci-Fi",5.0,320
tt5612576,Il padre d'Italia,2017,92.0,Drama,6.7,482
tt5612742,F*&% the Prom,2017,92.0,"Comedy,Drama",4.3,3653
tt5613290,Azad,2017,121.0,"Comedy,Drama",6.9,16
tt5613322,They Came from the Swamp: The Films of William Grefé,2016,126.0,Documentary,7.7,13
tt5613402,Mobile Homes,2017,105.0,Drama,6.0,609
tt5613484,Mid90s,2018,85.0,"Comedy,Drama",7.4,23867
tt5613746,The Lost Digit,2016,91.0,"Comedy,Drama",7.8,9
tt5613834,A Gentleman,2017,145.0,"Action,Comedy",6.3,4188
tt5613848,Nessun Dorma,2016,86.0,"Drama,Mystery,Thriller",4.5,119
tt5613902,Tall Men,2016,133.0,"Fantasy,Horror,Thriller",3.4,400
tt5613918,Black Horse Memories,2015,88.0,Drama,5.7,22
tt5613920,Living on Soul,2017,96.0,"Documentary,Music",7.4,27
tt5613964,Matlatl,2017,90.0,"Horror,Mystery",5.9,21
tt5614008,West North West,2015,125.0,Drama,6.0,6
tt5614414,Hope for All: Unsere Nahrung - unsere Hoffnung,2016,100.0,Documentary,7.7,132
tt5614612,Black Snow,2017,90.0,"Crime,Drama,Mystery",6.2,4148
tt5614720,NG83 When We Were B Boys,2016,74.0,Documentary,8.5,11
tt5615062,Land of Not Knowing,2017,71.0,"Biography,Documentary",6.7,6
tt5615116,Dear Dad,2016,95.0,"Drama,Family",6.5,258
tt5615156,Maa al-Khatar,2016,98.0,Action,3.2,8
tt5615200,Balta Albã,2016,60.0,"Documentary,Music",7.5,8
tt5615406,Chalay Thay Sath,2017,120.0,"Comedy,Romance",6.8,257
tt5615530,Through the Storm,2013,91.0,Action,8.0,5
tt5615654,Jibon Moroner Sathi,2010,149.0,"Comedy,Drama,Romance",4.0,8
tt5615670,Maalai Pozhudhin Mayakathilaey,2012,111.0,Drama,5.9,18
tt5615904,Unforgettable,2016,113.0,"Drama,Romance",7.3,773
tt5616294,Spinning Man,2018,100.0,"Drama,Mystery,Thriller",5.6,6872
tt5616670,Tiger on the Run,2015,45.0,Documentary,7.6,5
tt5616710,Shark Junction,2014,50.0,Documentary,7.4,5
tt5617172,Qaidi Band,2017,119.0,"Drama,Music",5.8,246
tt5617254,Buddy Cops,2016,102.0,"Action,Comedy",4.8,91
tt5617274,Young & Fabulous,2016,107.0,Drama,6.2,30
tt5617310,Webcast,2018,95.0,"Horror,Thriller",6.0,757
tt5617554,Class Divide,2015,74.0,Documentary,7.3,386
tt5617898,This Is Us,2017,90.0,Drama,8.2,56
tt5617916,Airplane Mode,2018,80.0,Comedy,5.7,92
tt5618160,3,2018,80.0,"Horror,Mystery,Thriller",3.9,166
tt5618232,FML,2016,98.0,Comedy,6.2,851
tt5618344,The Contestants,2016,82.0,Horror,5.6,8
tt5618630,American Dream,2016,92.0,Crime,7.0,12
tt5618692,Cardinals,2017,84.0,"Crime,Drama,Thriller",5.5,275
tt5618752,A Gentle Creature,2017,143.0,"Drama,Mystery",6.6,1584
tt5618870,Heartfall Arises,2016,106.0,"Action,Crime,Drama",4.6,210
tt5619044,Night Shift,2018,135.0,Comedy,7.7,12
tt5619142,Everybody Knows... Elizabeth Murray,2016,60.0,"Biography,Documentary",5.4,36
tt5619304,Midnight Hair,2014,95.0,"Horror,Mystery",5.3,46
tt5619332,Life of the Party,2018,105.0,Comedy,5.5,25756
tt5619338,Company Town,2016,90.0,Documentary,6.9,9
tt5619666,A Vossa Terra,2016,59.0,Documentary,6.2,5
tt5619746,Princes of the Palace,2016,85.0,Documentary,6.8,16
tt5621300,Mike Boy,2017,89.0,"Crime,Mystery,Thriller",5.4,27
tt5621370,"Raoul Ruiz, Drama Against Ignorance!",2016,63.0,Documentary,6.6,11
tt5622262,Twelfth Night,2013,176.0,Comedy,8.9,170
tt5622412,Black Water,2018,104.0,"Action,Drama,Thriller",4.7,3035
tt5622520,New Money,2017,85.0,"Crime,Drama,Thriller",7.0,27
tt5622660,Fatal Crossing,2018,95.0,Drama,3.7,111
tt5622770,Blessed Are the Children,2016,98.0,"Drama,Horror,Thriller",4.2,129
tt5623224,The Long Night of Francisco Sanctis,2016,78.0,Drama,6.6,325
tt5623354,El sitio de los sitios,2016,54.0,"Comedy,Documentary",7.0,11
tt5624040,Yathra Chodikkathe,2016,106.0,Drama,6.0,9
tt5624042,Kapali Gise: Turkiye'de Tekellesen Film Dagitimi,2016,45.0,Documentary,7.3,171
tt5624252,That Vitamin Movie,2016,86.0,Documentary,9.4,927
tt5624276,The Chinese Lives of Uli Sigg,2016,93.0,Documentary,6.2,15
tt5624838,Haldaa,2017,150.0,Drama,8.3,388
tt5625068,Mara'akame's Dream,2016,90.0,Drama,7.5,57
tt5625098,The Ride,2016,87.0,Documentary,7.3,18
tt5625152,Come Along,2016,83.0,"Adventure,Mystery,Thriller",7.0,100
tt5625168,Trans Duna I-II,2015,116.0,Documentary,6.7,6
tt5625414,Revelation Blue: Prisoner of Hope,2015,83.0,"Adventure,Crime,Drama",3.7,9
tt5625604,Odile the Documentary,2017,86.0,"Documentary,History",6.2,9
tt5625916,Wild Plants,2016,108.0,Documentary,6.5,42
tt5626534,Five: Find Your Limit,2016,74.0,"Horror,Mystery",4.2,12
tt5626716,14 Minutes from Earth,2016,84.0,Documentary,5.6,97
tt5627196,Gestrandet,2016,78.0,Documentary,6.5,6
tt5627260,Mai-chan's Daily Life: The Movie,2014,55.0,Horror,5.3,55
tt5627502,The Harvesters,2017,91.0,Horror,4.2,26
tt5627930,Waiting on Mary,2016,78.0,"Comedy,Drama",8.1,17
tt5628012,The Bacchus Lady,2016,110.0,Drama,7.2,293
tt5628044,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,2016,65.0,Documentary,6.0,252
tt5628130,Graffiti Grandmas,2016,26.0,Documentary,7.6,5
tt5628210,Basgan,2016,74.0,Documentary,5.0,5
tt5628236,Scopophilia,2018,70.0,Thriller,7.5,32
tt5628302,Beast,2017,107.0,"Crime,Drama,Mystery",6.8,7174
tt5628332,One-line,2017,131.0,Drama,6.1,100
tt5628340,Roger D'Astous,2016,103.0,"Biography,Documentary",7.2,11
tt5628418,The Ash Lad: In the Hall of the Mountain King,2017,104.0,Adventure,6.1,1659
tt5628432,13 Times Evil,2016,66.0,Documentary,3.3,29
tt5628684,The Albino's Trees,2016,86.0,Drama,6.6,7
tt5628688,Par instinct,2017,83.0,"Adventure,Drama",5.1,78
tt5628792,I Got Life!,2017,89.0,"Comedy,Drama",6.3,820
tt5629032,Mischievous Kiss the Movie Part 3: Propose,2017,117.0,"Comedy,Drama,Romance",7.7,46
tt5629084,Superpower Dogs,2019,47.0,Documentary,7.8,58
tt5629340,Just to Be Sure,2017,100.0,"Comedy,Drama",6.7,1233
tt5629524,Beyond the Edge,2018,101.0,"Action,Adventure,Fantasy",4.5,2074
tt5629964,The Midnight Man,2016,95.0,Horror,4.8,2441
tt5630030,Shanda's River,2018,90.0,"Horror,Thriller",4.8,272
tt5630122,Gloria and Grace,2017,94.0,"Drama,Family",6.8,90
tt5630752,Fourplay,2018,77.0,"Comedy,Drama",7.3,24
tt5631456,Just Like Our Parents,2017,102.0,Drama,7.3,1350
tt5632118,Judging Japan,2016,57.0,Documentary,7.6,18
tt5632164,Veerappan,2016,125.0,"Action,Biography,Crime",5.3,568
